timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1739553486301,153,HTTP Request - log in,200,OK,Thread Group Load 1-253,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,153,utf-8,1,0,PHUONG-ANH,0,95
1739553485897,564,HTTP Request - log in,200,OK,Thread Group Load 1-173,text,true,,10213,161,202,202,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,564,utf-8,1,0,PHUONG-ANH,0,511
1739553485888,573,HTTP Request - log in,200,OK,Thread Group Load 1-106,text,true,,10213,161,202,202,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,573,utf-8,1,0,PHUONG-ANH,0,519
1739553486151,322,HTTP Request - log in,200,OK,Thread Group Load 1-279,text,true,,10213,161,201,201,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,322,utf-8,1,0,PHUONG-ANH,0,264
1739553485881,593,HTTP Request - log in,200,OK,Thread Group Load 1-193,text,true,,10213,161,200,200,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,593,utf-8,1,0,PHUONG-ANH,0,528
1739553486193,281,HTTP Request - log in,200,OK,Thread Group Load 1-265,text,true,,10213,161,199,199,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,281,utf-8,1,0,PHUONG-ANH,0,215
1739553485893,582,HTTP Request - log in,200,OK,Thread Group Load 1-134,text,true,,10213,161,199,199,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,582,utf-8,1,0,PHUONG-ANH,0,517
1739553486310,165,HTTP Request - log in,200,OK,Thread Group Load 1-215,text,true,,10213,161,197,197,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,165,utf-8,1,0,PHUONG-ANH,0,105
1739553486169,307,HTTP Request - log in,200,OK,Thread Group Load 1-271,text,true,,10213,161,196,196,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,307,utf-8,1,0,PHUONG-ANH,0,243
1739553486161,320,HTTP Request - log in,200,OK,Thread Group Load 1-353,text,true,,10213,161,195,195,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,320,utf-8,1,0,PHUONG-ANH,0,250
1739553485823,661,HTTP Request - log in,200,OK,Thread Group Load 1-277,text,true,,10213,161,195,195,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,661,utf-8,1,0,PHUONG-ANH,0,587
1739553485829,657,HTTP Request - log in,200,OK,Thread Group Load 1-171,text,true,,10213,161,195,195,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,657,utf-8,1,0,PHUONG-ANH,0,557
1739553486155,334,HTTP Request - log in,200,OK,Thread Group Load 1-255,text,true,,10213,161,194,194,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,334,utf-8,1,0,PHUONG-ANH,0,258
1739553486167,323,HTTP Request - log in,200,OK,Thread Group Load 1-336,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,323,utf-8,1,0,PHUONG-ANH,0,244
1739553486161,331,HTTP Request - log in,200,OK,Thread Group Load 1-349,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,331,utf-8,1,0,PHUONG-ANH,0,267
1739553486160,333,HTTP Request - log in,200,OK,Thread Group Load 1-345,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,333,utf-8,1,0,PHUONG-ANH,0,267
1739553486161,334,HTTP Request - log in,200,OK,Thread Group Load 1-355,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,334,utf-8,1,0,PHUONG-ANH,0,266
1739553486163,335,HTTP Request - log in,200,OK,Thread Group Load 1-357,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,335,utf-8,1,0,PHUONG-ANH,0,255
1739553485654,845,HTTP Request - log in,200,OK,Thread Group Load 1-216,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,845,utf-8,1,0,PHUONG-ANH,0,792
1739553486120,381,HTTP Request - log in,200,OK,Thread Group Load 1-327,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,381,utf-8,1,0,PHUONG-ANH,0,324
1739553486309,193,HTTP Request - log in,200,OK,Thread Group Load 1-257,text,true,,10213,161,193,193,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,193,utf-8,1,0,PHUONG-ANH,0,111
1739553485816,692,HTTP Request - log in,200,OK,Thread Group Load 1-239,text,true,,10213,161,192,192,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,692,utf-8,1,0,PHUONG-ANH,0,619
1739553485804,705,HTTP Request - log in,200,OK,Thread Group Load 1-260,text,true,,10213,161,192,192,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,705,utf-8,1,0,PHUONG-ANH,0,166
1739553485822,694,HTTP Request - log in,200,OK,Thread Group Load 1-272,text,true,,10213,161,192,192,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,694,utf-8,1,0,PHUONG-ANH,0,565
1739553486181,335,HTTP Request - log in,200,OK,Thread Group Load 1-243,text,true,,10213,161,192,192,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,335,utf-8,1,0,PHUONG-ANH,0,269
1739553485692,831,HTTP Request - log in,200,OK,Thread Group Load 1-119,text,true,,10213,161,191,191,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,831,utf-8,1,0,PHUONG-ANH,0,259
1739553485824,703,HTTP Request - log in,200,OK,Thread Group Load 1-289,text,true,,10213,161,190,190,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,703,utf-8,1,0,PHUONG-ANH,0,611
1739553485840,688,HTTP Request - log in,200,OK,Thread Group Load 1-176,text,true,,10213,161,190,190,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,688,utf-8,1,0,PHUONG-ANH,0,596
1739553485830,698,HTTP Request - log in,200,OK,Thread Group Load 1-191,text,true,,10213,161,190,190,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,698,utf-8,1,0,PHUONG-ANH,0,606
1739553485825,703,HTTP Request - log in,200,OK,Thread Group Load 1-284,text,true,,10213,161,190,190,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,703,utf-8,1,0,PHUONG-ANH,0,611
1739553485817,712,HTTP Request - log in,200,OK,Thread Group Load 1-235,text,true,,10213,161,189,189,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,712,utf-8,1,0,PHUONG-ANH,0,626
1739553485905,629,HTTP Request - log in,200,OK,Thread Group Load 1-198,text,true,,10213,161,189,189,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,629,utf-8,1,0,PHUONG-ANH,0,523
1739553485929,607,HTTP Request - log in,200,OK,Thread Group Load 1-224,text,true,,10213,161,188,188,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,607,utf-8,1,0,PHUONG-ANH,0,506
1739553486109,430,HTTP Request - log in,200,OK,Thread Group Load 1-226,text,true,,10213,161,191,191,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,430,utf-8,1,0,PHUONG-ANH,0,388
1739553486009,532,HTTP Request - log in,200,OK,Thread Group Load 1-326,text,true,,10213,161,191,191,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,532,utf-8,1,0,PHUONG-ANH,0,487
1739553485900,642,HTTP Request - log in,200,OK,Thread Group Load 1-190,text,true,,10213,161,191,191,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,642,utf-8,1,0,PHUONG-ANH,0,572
1739553486008,534,HTTP Request - log in,200,OK,Thread Group Load 1-324,text,true,,10213,161,191,191,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,534,utf-8,1,0,PHUONG-ANH,0,489
1739553486108,445,HTTP Request - log in,200,OK,Thread Group Load 1-234,text,true,,10213,161,181,181,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,445,utf-8,1,0,PHUONG-ANH,0,400
1739553486109,450,HTTP Request - log in,200,OK,Thread Group Load 1-258,text,true,,10213,161,180,180,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,450,utf-8,1,0,PHUONG-ANH,0,390
1739553485999,564,HTTP Request - log in,200,OK,Thread Group Load 1-323,text,true,,10213,161,179,179,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,564,utf-8,1,0,PHUONG-ANH,0,507
1739553486008,555,HTTP Request - log in,200,OK,Thread Group Load 1-319,text,true,,10213,161,179,179,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,555,utf-8,1,0,PHUONG-ANH,0,498
1739553486395,169,HTTP Request - log in,200,OK,Thread Group Load 1-351,text,true,,10213,161,179,179,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,169,utf-8,1,0,PHUONG-ANH,0,129
1739553485805,766,HTTP Request - log in,200,OK,Thread Group Load 1-261,text,true,,10213,161,178,178,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,766,utf-8,1,0,PHUONG-ANH,0,173
1739553485892,685,HTTP Request - log in,200,OK,Thread Group Load 1-166,text,true,,10213,161,178,178,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,685,utf-8,1,0,PHUONG-ANH,0,246
1739553485759,820,HTTP Request - log in,200,OK,Thread Group Load 1-105,text,true,,10213,161,177,177,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,820,utf-8,1,0,PHUONG-ANH,0,220
1739553486159,425,HTTP Request - log in,200,OK,Thread Group Load 1-343,text,true,,10213,161,176,176,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,425,utf-8,1,0,PHUONG-ANH,0,349
1739553486361,228,HTTP Request - log in,200,OK,Thread Group Load 1-228,text,true,,10213,161,176,176,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,228,utf-8,1,0,PHUONG-ANH,0,163
1739553486393,200,HTTP Request - log in,200,OK,Thread Group Load 1-246,text,true,,10213,161,175,175,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,200,utf-8,1,0,PHUONG-ANH,0,133
1739553486343,250,HTTP Request - log in,200,OK,Thread Group Load 1-325,text,true,,10213,161,174,174,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,250,utf-8,1,0,PHUONG-ANH,0,182
1739553486346,252,HTTP Request - log in,200,OK,Thread Group Load 1-291,text,true,,10213,161,173,173,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,252,utf-8,1,0,PHUONG-ANH,0,183
1739553486109,489,HTTP Request - log in,200,OK,Thread Group Load 1-252,text,true,,10213,161,173,173,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,489,utf-8,1,0,PHUONG-ANH,0,388
1739553486344,254,HTTP Request - log in,200,OK,Thread Group Load 1-295,text,true,,10213,161,173,173,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,254,utf-8,1,0,PHUONG-ANH,0,182
1739553486382,216,HTTP Request - log in,200,OK,Thread Group Load 1-328,text,true,,10213,161,173,173,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,216,utf-8,1,0,PHUONG-ANH,0,148
1739553485378,1221,HTTP Request - log in,200,OK,Thread Group Load 1-75,text,true,,10213,161,171,171,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1221,utf-8,1,0,PHUONG-ANH,0,1147
1739553486337,262,HTTP Request - log in,200,OK,Thread Group Load 1-251,text,true,,10213,161,170,170,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,262,utf-8,1,0,PHUONG-ANH,0,205
1739553486108,495,HTTP Request - log in,200,OK,Thread Group Load 1-250,text,true,,10213,161,169,169,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,495,utf-8,1,0,PHUONG-ANH,0,394
1739553486157,448,HTTP Request - log in,200,OK,Thread Group Load 1-205,text,true,,10213,161,168,168,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,448,utf-8,1,0,PHUONG-ANH,0,365
1739553486109,502,HTTP Request - log in,200,OK,Thread Group Load 1-249,text,true,,10213,161,167,167,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,502,utf-8,1,0,PHUONG-ANH,0,400
1739553486145,467,HTTP Request - log in,200,OK,Thread Group Load 1-330,text,true,,10213,161,166,166,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,467,utf-8,1,0,PHUONG-ANH,0,412
1739553485808,806,HTTP Request - log in,200,OK,Thread Group Load 1-247,text,true,,10213,161,166,166,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,806,utf-8,1,0,PHUONG-ANH,0,677
1739553486349,266,HTTP Request - log in,200,OK,Thread Group Load 1-293,text,true,,10213,161,166,166,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,266,utf-8,1,0,PHUONG-ANH,0,181
1739553486157,460,HTTP Request - log in,200,OK,Thread Group Load 1-335,text,true,,10213,161,165,165,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,460,utf-8,1,0,PHUONG-ANH,0,373
1739553486154,465,HTTP Request - log in,200,OK,Thread Group Load 1-334,text,true,,10213,161,165,165,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,465,utf-8,1,0,PHUONG-ANH,0,376
1739553485995,624,HTTP Request - log in,200,OK,Thread Group Load 1-309,text,true,,10213,161,165,165,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,624,utf-8,1,0,PHUONG-ANH,0,519
1739553485901,719,HTTP Request - log in,200,OK,Thread Group Load 1-182,text,true,,10213,161,165,165,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,719,utf-8,1,0,PHUONG-ANH,0,625
1739553485366,1255,HTTP Request - log in,200,OK,Thread Group Load 1-70,text,true,,10213,161,164,164,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1255,utf-8,1,0,PHUONG-ANH,0,1170
1739553486347,276,HTTP Request - log in,200,OK,Thread Group Load 1-282,text,true,,10213,161,163,163,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,276,utf-8,1,0,PHUONG-ANH,0,194
1739553486153,470,HTTP Request - log in,200,OK,Thread Group Load 1-332,text,true,,10213,161,162,162,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,470,utf-8,1,0,PHUONG-ANH,0,376
1739553486152,472,HTTP Request - log in,200,OK,Thread Group Load 1-331,text,true,,10213,161,162,162,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,472,utf-8,1,0,PHUONG-ANH,0,408
1739553485895,730,HTTP Request - log in,200,OK,Thread Group Load 1-157,text,true,,10213,161,162,162,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,730,utf-8,1,0,PHUONG-ANH,0,629
1739553486351,275,HTTP Request - log in,200,OK,Thread Group Load 1-256,text,true,,10213,161,161,161,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,275,utf-8,1,0,PHUONG-ANH,0,189
1739553486382,246,HTTP Request - log in,200,OK,Thread Group Load 1-329,text,true,,10213,161,160,160,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,246,utf-8,1,0,PHUONG-ANH,0,163
1739553486156,474,HTTP Request - log in,200,OK,Thread Group Load 1-266,text,true,,10213,161,159,159,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,474,utf-8,1,0,PHUONG-ANH,0,380
1739553485841,789,HTTP Request - log in,200,OK,Thread Group Load 1-177,text,true,,10213,161,159,159,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,789,utf-8,1,0,PHUONG-ANH,0,684
1739553485848,784,HTTP Request - log in,200,OK,Thread Group Load 1-143,text,true,,10213,161,157,157,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,784,utf-8,1,0,PHUONG-ANH,0,676
1739553485844,789,HTTP Request - log in,200,OK,Thread Group Load 1-178,text,true,,10213,161,157,157,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,788,utf-8,1,0,PHUONG-ANH,0,681
1739553485823,812,HTTP Request - log in,200,OK,Thread Group Load 1-273,text,true,,10213,161,155,155,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,812,utf-8,1,0,PHUONG-ANH,0,735
1739553486437,199,HTTP Request - log in,200,OK,Thread Group Load 1-231,text,true,,10213,161,155,155,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,199,utf-8,1,0,PHUONG-ANH,0,161
1739553485817,821,HTTP Request - log in,200,OK,Thread Group Load 1-232,text,true,,10213,161,154,154,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,821,utf-8,1,0,PHUONG-ANH,0,743
1739553485816,823,HTTP Request - log in,200,OK,Thread Group Load 1-237,text,true,,10213,161,154,154,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,823,utf-8,1,0,PHUONG-ANH,0,744
1739553485823,817,HTTP Request - log in,200,OK,Thread Group Load 1-278,text,true,,10213,161,154,154,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,817,utf-8,1,0,PHUONG-ANH,0,740
1739553486430,211,HTTP Request - log in,200,OK,Thread Group Load 1-290,text,true,,10213,161,154,154,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,211,utf-8,1,0,PHUONG-ANH,0,168
1739553486438,203,HTTP Request - log in,200,OK,Thread Group Load 1-288,text,true,,10213,161,154,154,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,203,utf-8,1,0,PHUONG-ANH,0,160
1739553485815,827,HTTP Request - log in,200,OK,Thread Group Load 1-287,text,true,,10213,161,152,152,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,827,utf-8,1,0,PHUONG-ANH,0,333
1739553486444,199,HTTP Request - log in,200,OK,Thread Group Load 1-242,text,true,,10213,161,152,152,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,199,utf-8,1,0,PHUONG-ANH,0,161
1739553486446,200,HTTP Request - log in,200,OK,Thread Group Load 1-238,text,true,,10213,161,152,152,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,200,utf-8,1,0,PHUONG-ANH,0,165
1739553486448,202,HTTP Request - log in,200,OK,Thread Group Load 1-211,text,true,,10213,161,151,151,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,202,utf-8,1,0,PHUONG-ANH,0,168
1739553486452,201,HTTP Request - log in,200,OK,Thread Group Load 1-373,text,true,,10213,161,150,150,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,201,utf-8,1,0,PHUONG-ANH,0,166
1739553485988,667,HTTP Request - log in,200,OK,Thread Group Load 1-315,text,true,,10213,161,150,150,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,667,utf-8,1,0,PHUONG-ANH,0,187
1739553486124,532,HTTP Request - log in,200,OK,Thread Group Load 1-207,text,true,,10213,161,150,150,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,532,utf-8,1,0,PHUONG-ANH,0,470
1739553486458,203,HTTP Request - log in,200,OK,Thread Group Load 1-380,text,true,,10213,161,149,149,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,203,utf-8,1,0,PHUONG-ANH,0,170
1739553486454,211,HTTP Request - log in,200,OK,Thread Group Load 1-347,text,true,,10213,161,156,156,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,211,utf-8,1,0,PHUONG-ANH,0,173
1739553486453,221,HTTP Request - log in,200,OK,Thread Group Load 1-368,text,true,,10213,161,136,136,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,221,utf-8,1,0,PHUONG-ANH,0,177
1739553486481,194,HTTP Request - log in,200,OK,Thread Group Load 1-353,text,true,,10213,161,136,136,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,194,utf-8,1,0,PHUONG-ANH,0,151
1739553486490,186,HTTP Request - log in,200,OK,Thread Group Load 1-336,text,true,,10213,161,136,136,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,186,utf-8,1,0,PHUONG-ANH,0,145
1739553486457,219,HTTP Request - log in,200,OK,Thread Group Load 1-358,text,true,,10213,161,135,135,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,219,utf-8,1,0,PHUONG-ANH,0,175
1739553486457,220,HTTP Request - log in,200,OK,Thread Group Load 1-378,text,true,,10213,161,135,135,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,220,utf-8,1,0,PHUONG-ANH,0,177
1739553486460,218,HTTP Request - log in,200,OK,Thread Group Load 1-356,text,true,,10213,161,135,135,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,218,utf-8,1,0,PHUONG-ANH,0,176
1739553486484,194,HTTP Request - log in,200,OK,Thread Group Load 1-277,text,true,,10213,161,135,135,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,194,utf-8,1,0,PHUONG-ANH,0,150
1739553486453,226,HTTP Request - log in,200,OK,Thread Group Load 1-369,text,true,,10213,161,134,134,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,226,utf-8,1,0,PHUONG-ANH,0,179
1739553486453,228,HTTP Request - log in,200,OK,Thread Group Load 1-371,text,true,,10213,161,134,134,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,228,utf-8,1,0,PHUONG-ANH,0,181
1739553486500,182,HTTP Request - log in,200,OK,Thread Group Load 1-216,text,true,,10213,161,134,134,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,182,utf-8,1,0,PHUONG-ANH,0,141
1739553486508,186,HTTP Request - log in,200,OK,Thread Group Load 1-239,text,true,,10213,161,133,133,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,186,utf-8,1,0,PHUONG-ANH,0,135
1739553486445,250,HTTP Request - log in,200,OK,Thread Group Load 1-236,text,true,,10213,161,132,132,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,250,utf-8,1,0,PHUONG-ANH,0,188
1739553486510,186,HTTP Request - log in,200,OK,Thread Group Load 1-260,text,true,,10213,161,131,131,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,186,utf-8,1,0,PHUONG-ANH,0,133
1739553486498,199,HTTP Request - log in,200,OK,Thread Group Load 1-357,text,true,,10213,161,130,130,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,199,utf-8,1,0,PHUONG-ANH,0,145
1739553486453,247,HTTP Request - log in,200,OK,Thread Group Load 1-379,text,true,,10213,161,129,129,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,247,utf-8,1,0,PHUONG-ANH,0,177
1739553485638,1063,HTTP Request - log in,200,OK,Thread Group Load 1-148,text,true,,10213,161,129,129,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1063,utf-8,1,0,PHUONG-ANH,0,222
1739553486460,242,HTTP Request - log in,200,OK,Thread Group Load 1-391,text,true,,10213,161,128,128,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,242,utf-8,1,0,PHUONG-ANH,0,175
1739553486457,257,HTTP Request - log in,200,OK,Thread Group Load 1-367,text,true,,10213,161,128,128,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,257,utf-8,1,0,PHUONG-ANH,0,197
1739553486516,200,HTTP Request - log in,200,OK,Thread Group Load 1-272,text,true,,10213,161,128,128,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,200,utf-8,1,0,PHUONG-ANH,0,145
1739553486492,228,HTTP Request - log in,200,OK,Thread Group Load 1-349,text,true,,10213,161,127,127,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,228,utf-8,1,0,PHUONG-ANH,0,168
1739553486501,220,HTTP Request - log in,200,OK,Thread Group Load 1-327,text,true,,10213,161,126,126,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,220,utf-8,1,0,PHUONG-ANH,0,159
1739553486527,195,HTTP Request - log in,200,OK,Thread Group Load 1-289,text,true,,10213,161,125,125,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,195,utf-8,1,0,PHUONG-ANH,0,138
1739553486456,271,HTTP Request - log in,200,OK,Thread Group Load 1-381,text,true,,10213,161,124,124,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,271,utf-8,1,0,PHUONG-ANH,0,190
1739553486452,276,HTTP Request - log in,200,OK,Thread Group Load 1-372,text,true,,10213,161,124,124,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,276,utf-8,1,0,PHUONG-ANH,0,189
1739553486494,244,HTTP Request - log in,200,OK,Thread Group Load 1-345,text,true,,10213,161,124,124,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,244,utf-8,1,0,PHUONG-ANH,0,160
1739553486458,281,HTTP Request - log in,200,OK,Thread Group Load 1-392,text,true,,10213,161,123,123,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,281,utf-8,1,0,PHUONG-ANH,0,192
1739553486459,281,HTTP Request - log in,200,OK,Thread Group Load 1-376,text,true,,10213,161,123,123,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,281,utf-8,1,0,PHUONG-ANH,0,207
1739553486459,288,HTTP Request - log in,200,OK,Thread Group Load 1-377,text,true,,10213,161,123,123,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,288,utf-8,1,0,PHUONG-ANH,0,199
1739553486537,211,HTTP Request - log in,200,OK,Thread Group Load 1-389,text,true,,10213,161,123,123,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,211,utf-8,1,0,PHUONG-ANH,0,142
1739553486529,220,HTTP Request - log in,200,OK,Thread Group Load 1-284,text,true,,10213,161,123,123,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,220,utf-8,1,0,PHUONG-ANH,0,150
1739553486538,213,HTTP Request - log in,200,OK,Thread Group Load 1-374,text,true,,10213,161,122,122,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,213,utf-8,1,0,PHUONG-ANH,0,141
1739553486309,445,HTTP Request - log in,200,OK,Thread Group Load 1-292,text,true,,10213,161,122,122,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,445,utf-8,1,0,PHUONG-ANH,0,309
1739553485638,1128,HTTP Request - log in,200,OK,Thread Group Load 1-175,text,true,,10213,161,121,121,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,1128,utf-8,1,0,PHUONG-ANH,0,227
1739553486495,282,HTTP Request - log in,200,OK,Thread Group Load 1-355,text,true,,10213,161,120,120,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,282,utf-8,1,0,PHUONG-ANH,0,208
1739553486130,649,HTTP Request - log in,200,OK,Thread Group Load 1-244,text,true,,10213,161,119,119,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,649,utf-8,1,0,PHUONG-ANH,0,584
1739553486530,268,HTTP Request - log in,200,OK,Thread Group Load 1-235,text,true,,10213,161,118,118,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,268,utf-8,1,0,PHUONG-ANH,0,225
1739553486539,260,HTTP Request - log in,200,OK,Thread Group Load 1-388,text,true,,10213,161,117,117,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,260,utf-8,1,0,PHUONG-ANH,0,228
1739553486542,258,HTTP Request - log in,200,OK,Thread Group Load 1-324,text,true,,10213,161,117,117,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,258,utf-8,1,0,PHUONG-ANH,0,227
1739553486542,258,HTTP Request - log in,200,OK,Thread Group Load 1-326,text,true,,10213,161,116,116,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,258,utf-8,1,0,PHUONG-ANH,0,228
1739553486543,258,HTTP Request - log in,200,OK,Thread Group Load 1-352,text,true,,10213,161,116,116,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,258,utf-8,1,0,PHUONG-ANH,0,224
1739553486537,264,HTTP Request - log in,200,OK,Thread Group Load 1-390,text,true,,10213,161,115,115,https://demox.nextx.vn/auth/login?username=admin&password=1234%24,,264,utf-8,1,0,PHUONG-ANH,0,233
